Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
2;39;1;9003;1;Secondary;130.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Management;122.0;0;0;1;0;1;0;25;0;3;10;23;6;11.428571428571429;0;2;7;15;4;12.0;1;15.5;2.8;-4.06;1
1;43;1;9003;1;Secondary;130.0;Portugese;Basic_Education;Secondary;Service/Sales;Administrative;130.0;0;0;0;1;1;0;25;0;8;14;24;8;12.5;2;6;13;23;10;11.6;0;15.5;2.8;-4.06;1
1;1;1;9147;1;Secondary;135.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;126.3;0;0;0;1;1;0;18;0;0;5;11;2;13.5;0;0;5;11;3;12.333333333333334;0;8.9;1.4;3.51;0
1;1;1;9254;1;Secondary;133.1;Portugese;Postgraduate;Basic_Education;Administrative;Service/Sales;98.0;0;0;0;1;1;0;26;0;0;6;6;0;0.0;0;0;6;12;0;0.0;0;10.8;1.4;1.74;1
1;17;3;9147;1;Secondary;135.0;Portugese;Basic_Education;Basic_Education;Skilled Agri/Fishery;Service/Sales;121.0;1;0;0;1;1;1;18;0;0;5;8;5;12.75;0;0;5;7;5;11.5;0;13.9;-0.3;0.79;0
1;43;1;9773;1;Secondary;128.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;124.2;1;0;0;1;1;0;22;0;0;6;17;3;11.333333333333334;3;0;6;14;3;12.333333333333334;0;15.5;2.8;-4.06;0
1;39;1;9003;1;Secondary;140.0;Portugese;Secondary;Undergraduate;Administrative;Service/Sales;130.0;0;0;0;1;1;0;25;0;0;6;8;0;0.0;0;0;6;10;0;0.0;0;16.2;0.3;-0.92;1
1;1;2;9773;1;Secondary;135.0;Portugese;Undergraduate;Secondary;Administrative;Administrative;136.1;1;0;0;1;1;0;19;0;0;6;9;5;11.4;0;0;6;13;5;12.4;0;8.9;1.4;3.51;0
1;17;2;9773;1;Secondary;131.0;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Intermediate/Tech;132.8;1;0;0;1;1;0;19;0;0;6;7;6;14.428571428571429;0;0;6;7;6;14.571428571428571;0;13.9;-0.3;0.79;0
1;17;1;9500;1;Secondary;131.0;Portugese;Secondary;Secondary;Service/Sales;Service/Sales;126.3;0;0;0;1;1;0;19;0;0;7;9;7;12.492857142857144;0;0;8;10;8;11.7125;0;16.2;0.3;-0.92;0
4;39;1;8014;0;Basic_Education;100.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Management;111.5;0;0;0;1;1;0;45;0;2;8;10;4;11.5;0;2;8;13;4;11.0;0;10.8;1.4;1.74;1
2;39;1;9991;0;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;118.2;0;0;0;1;1;0;52;0;0;5;7;5;11.2;0;0;5;6;5;12.8;1;7.6;2.6;0.32;0
1;1;1;9147;1;Secondary;124.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Intermediate/Tech;115.6;1;0;0;0;1;0;20;0;0;5;9;3;12.0;1;0;5;7;3;11.0;0;9.4;-0.8;-3.12;1
1;1;1;9500;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Military;117.8;1;0;0;1;1;0;19;0;0;8;8;7;15.885714285714286;0;0;8;8;7;15.885714285714286;0;10.8;1.4;1.74;0
1;1;1;9500;1;Secondary;142.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;127.0;0;0;1;0;1;0;21;0;0;7;12;4;12.94;0;0;7;12;4;11.58;0;12.4;0.5;1.79;1
2;39;1;8014;0;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;140.0;0;0;0;0;1;0;35;0;0;6;6;6;14.0;0;0;6;6;6;14.166666666666666;0;9.4;-0.8;-3.12;0
2;39;1;171;1;Secondary;110.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;106.0;1;0;0;1;1;0;36;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;0
4;39;1;9500;1;Basic_Education;110.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;151.0;0;0;1;0;1;0;47;0;0;7;7;0;0.0;7;0;8;8;0;0.0;8;15.5;2.8;-4.06;1
1;18;1;9991;0;Secondary;112.0;Portugese;Postgraduate;Undergraduate;High-Level Specialists;High-Level Specialists;106.4;0;0;0;1;1;0;22;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;1
2;39;1;9991;0;Secondary;100.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;125.3;1;0;0;1;1;0;41;0;0;5;8;4;11.25;0;0;5;8;3;11.0;1;7.6;2.6;0.32;1
2;39;2;9991;0;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;120.0;0;0;0;1;0;0;43;0;0;5;11;3;10.666666666666666;0;1;5;10;4;12.5;0;9.4;-0.8;-3.12;0
1;17;2;9070;1;Secondary;127.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;119.3;1;1;0;1;1;1;25;0;0;6;8;4;10.25;0;0;6;6;4;11.25;0;12.7;3.7;-1.7;1
1;43;1;9991;0;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;135.8;1;0;0;1;1;0;25;0;14;15;16;15;10.8;0;13;14;14;14;11.357142857142858;0;9.4;-0.8;-3.12;0
1;53;1;171;1;Technical/Specialized;130.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;130.0;1;0;0;0;1;1;22;0;5;12;15;11;12.545454545454543;0;4;11;16;11;12.666666666666666;0;8.9;1.4;3.51;0
1;39;1;9003;1;Secondary;133.1;Europe;Secondary;Secondary;Unskilled/Elementary;Administrative;129.8;0;0;0;1;1;0;24;1;0;7;7;7;13.571428571428571;0;0;6;9;5;13.4;0;8.9;1.4;3.51;0
1;39;1;9085;1;Undergraduate;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Military;150.0;0;0;0;1;1;0;47;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;16.2;0.3;-0.92;1
2;39;1;9991;0;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;111.9;1;0;0;1;1;0;41;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;1
1;39;1;9003;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;150.1;1;0;0;1;1;0;43;0;0;6;9;6;14.77777777777778;0;0;6;11;5;12.2;0;13.9;-0.3;0.79;0
1;39;1;9003;1;Secondary;133.1;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Operators/Assembly;130.0;0;0;0;1;1;0;29;0;0;3;4;0;0.0;0;0;4;8;0;0.0;0;16.2;0.3;-0.92;1
1;39;2;9119;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;128.0;0;0;0;1;1;0;30;0;0;2;2;0;0.0;0;0;2;2;0;0.0;0;7.6;2.6;0.32;1
1;39;2;9147;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;102.5;0;0;0;0;1;0;26;0;0;4;4;0;0.0;0;0;5;0;0;0.0;0;12.7;3.7;-1.7;1
1;39;2;9991;0;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;102.5;0;0;0;0;1;0;27;0;0;5;10;0;0.0;0;0;5;5;0;0.0;0;15.5;2.8;-4.06;1
2;39;2;9670;1;Secondary;100.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;110.0;0;0;0;1;1;1;36;0;0;5;5;5;11.4;0;0;5;7;5;11.6;0;9.4;-0.8;-3.12;0
1;39;1;9003;1;Basic_Education;133.1;Portugese;Secondary;Basic_Education;Administrative;Military;114.0;0;0;0;1;1;0;29;0;3;9;13;6;11.666666666666666;0;2;7;10;6;10.857142857142858;0;15.5;2.8;-4.06;1
1;1;1;9773;1;Secondary;128.0;Portugese;Basic_Education;Basic_Education;Skilled Agri/Fishery;Intermediate/Tech;116.5;0;0;0;1;1;1;18;0;0;6;12;4;11.5;0;0;6;10;5;12.6;0;10.8;1.4;1.74;0
1;1;1;9991;0;Secondary;172.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;149.3;0;0;0;1;1;1;24;0;0;5;5;5;16.0;0;0;5;5;5;16.0;0;8.9;1.4;3.51;0
1;1;3;9773;1;Secondary;146.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;134.1;1;0;0;1;1;1;18;0;0;6;6;6;12.5;0;0;6;7;6;12.666666666666666;0;10.8;1.4;1.74;1
1;17;4;9119;1;Secondary;135.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Trades;126.6;1;0;0;1;1;0;18;0;0;5;7;4;12.0;0;0;5;10;3;13.0;3;7.6;2.6;0.32;0
2;43;1;9085;1;Secondary;160.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;120.0;0;0;0;1;1;0;21;0;0;5;11;0;0.0;2;0;5;11;3;11.666666666666666;1;9.4;-0.8;-3.12;0
1;42;1;9119;1;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Operators/Assembly;133.5;1;0;0;1;1;0;21;0;0;5;10;5;13.0;0;0;5;10;5;12.6;0;9.4;-0.8;-3.12;0
1;39;1;9003;1;Secondary;130.0;Portugese;Secondary;Undergraduate;High-Level Specialists;Skilled Agri/Fishery;110.0;0;0;0;1;1;0;32;0;8;18;27;13;13.714285714285714;1;7;12;18;12;12.083333333333334;0;15.5;2.8;-4.06;0
1;1;4;9119;1;Secondary;111.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;107.5;1;0;0;1;1;1;22;0;0;5;9;3;12.333333333333334;0;0;6;14;3;12.5;0;11.1;0.6;2.02;1
1;7;1;9003;1;Undergraduate;130.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Skilled Trades;130.0;1;0;0;0;1;0;32;0;11;17;31;11;12.727272727272728;4;10;12;24;10;12.7;1;15.5;2.8;-4.06;1
1;18;3;9147;1;Secondary;133.1;Portugese;Secondary;Basic_Education;Administrative;Skilled Trades;101.0;1;0;0;0;1;0;23;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;1
1;39;1;8014;0;Secondary;100.0;Portugese;Basic_Education;Basic_Education;Skilled Agri/Fishery;Skilled Agri/Fishery;108.3;0;0;0;1;1;0;39;0;0;6;8;5;11.4;0;1;6;12;3;11.0;1;7.6;2.6;0.32;0
2;39;1;9003;1;Undergraduate;110.0;Portugese;Undergraduate;Basic_Education;Administrative;Skilled Agri/Fishery;150.0;0;0;0;1;1;0;32;0;0;6;8;6;18.875;0;6;12;14;12;17.692307692307693;0;16.2;0.3;-0.92;0
1;39;1;9500;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;100.0;0;0;0;1;1;0;34;0;0;7;15;6;11.333333333333334;0;0;7;16;4;12.6;0;16.2;0.3;-0.92;0
1;7;1;9991;0;Undergraduate;150.0;Portugese;Basic_Education;Basic_Education;Skilled Agri/Fishery;Skilled Agri/Fishery;150.0;1;0;0;1;1;0;44;0;3;7;9;7;13.5;0;0;5;6;5;16.2;0;8.9;1.4;3.51;1
2;39;1;9254;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Military;156.5;0;0;0;1;1;0;53;0;7;11;12;2;15.0;7;4;9;10;3;10.0;4;16.2;0.3;-0.92;0
1;39;1;9119;1;Basic_Education;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Administrative;98.6;0;0;1;0;1;0;28;0;0;5;10;0;0.0;0;0;5;7;0;0.0;0;12.4;0.5;1.79;1
1;7;1;9991;0;Undergraduate;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;130.0;0;0;0;1;1;0;31;0;9;9;9;9;14.22222222222222;0;5;5;5;5;12.8;0;12.7;3.7;-1.7;1
1;1;1;171;1;Secondary;130.0;Portugese;Secondary;Basic_Education;Service/Sales;Unskilled/Elementary;118.1;0;0;1;0;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;0
1;39;1;9003;1;Secondary;100.0;Portugese;Secondary;Undergraduate;Unskilled/Elementary;Military;120.0;0;0;1;0;1;0;44;0;2;7;14;4;12.0;2;0;6;16;0;0.0;1;15.5;2.8;-4.06;1
1;1;1;9085;1;Secondary;142.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Unskilled/Elementary;127.7;1;0;0;1;1;0;19;0;0;5;9;5;12.6;1;0;5;8;4;12.0;0;12.7;3.7;-1.7;0
1;15;1;171;1;Secondary;130.0;Africa;Secondary;Secondary;High-Level Specialists;Unskilled/Elementary;130.0;0;0;0;1;1;0;21;1;6;12;12;12;15.083333333333334;0;4;11;15;11;13.083333333333334;0;8.9;1.4;3.51;0
1;18;1;9119;1;Secondary;148.0;Portugese;Undergraduate;Basic_Education;Intermediate/Tech;Service/Sales;147.7;0;0;0;1;1;1;18;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12;1
1;44;1;9003;1;Technical/Specialized;170.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;170.0;1;0;0;1;1;0;20;0;0;6;8;6;14.5;0;0;6;10;6;15.3;0;16.2;0.3;-0.92;0
1;39;1;9070;1;Secondary;110.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;110.2;0;0;0;1;1;0;55;0;0;6;6;6;14.5;0;0;6;6;6;13.5;0;11.1;0.6;2.02;0
1;1;1;9147;1;Secondary;166.0;Portugese;Basic_Education;Basic_Education;Administrative;Operators/Assembly;146.4;0;0;0;1;1;0;27;0;0;5;12;3;10.0;0;0;5;12;1;13.0;0;7.6;2.6;0.32;0
1;17;2;9119;1;Secondary;135.0;Portugese;Secondary;Basic_Education;Service/Sales;Service/Sales;121.0;0;0;0;1;1;0;19;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;12.4;0.5;1.79;1
1;1;1;9147;1;Secondary;133.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;129.9;0;0;0;1;1;0;18;0;0;5;5;5;11.6;0;0;5;5;5;13.2;0;12.4;0.5;1.79;0
2;39;1;9773;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Skilled Trades;Administrative;132.0;0;0;0;1;1;0;43;0;0;6;10;4;11.75;0;0;6;7;0;0.0;0;15.5;2.8;-4.06;1
1;18;3;9254;1;Secondary;121.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Agri/Fishery;125.9;1;0;0;1;1;0;18;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;13.9;-0.3;0.79;1
1;1;1;171;1;Secondary;159.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;High-Level Specialists;165.7;1;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;1
1;17;5;9254;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;122.7;1;0;1;1;1;1;20;0;0;6;7;0;0.0;0;0;6;6;0;0.0;0;8.9;1.4;3.51;1
2;39;1;9991;0;Secondary;121.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;141.4;0;0;1;0;1;0;29;0;0;5;7;4;11.25;0;0;5;8;4;11.8;0;10.8;1.4;1.74;1
1;39;1;9130;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Military;156.4;1;0;1;1;1;0;44;0;0;6;9;5;11.571428571428571;0;0;6;11;0;0.0;0;13.9;-0.3;0.79;1
1;1;1;9119;1;Secondary;146.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;148.5;1;0;0;1;1;0;18;0;0;5;7;4;10.0;0;0;5;8;1;16.0;0;10.8;1.4;1.74;0
1;44;1;9003;1;Technical/Specialized;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Management;140.0;0;0;0;1;1;1;20;0;0;6;11;5;13.833333333333334;0;0;6;13;6;12.3;0;15.5;2.8;-4.06;0
1;43;1;9070;1;Secondary;125.0;Portugese;Basic_Education;Basic_Education;Operators/Assembly;Skilled Trades;131.7;1;0;0;1;1;0;20;0;3;6;6;4;12.75;0;3;9;12;3;12.666666666666666;0;12.4;0.5;1.79;1
2;39;2;9147;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;104.7;1;0;0;1;1;0;36;0;0;4;4;0;0.0;0;0;5;9;0;0.0;0;10.8;1.4;1.74;1
1;44;1;9130;1;Technical/Specialized;150.0;Portugese;Postgraduate;Secondary;High-Level Specialists;Service/Sales;150.0;1;0;0;1;1;0;19;0;1;6;13;5;11.6;0;1;6;12;2;11.0;0;13.9;-0.3;0.79;0
2;39;1;9085;1;Basic_Education;110.0;Portugese;Basic_Education;Basic_Education;Student/Other;Student/Other;110.0;0;0;0;0;1;0;29;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;12.7;3.7;-1.7;1
1;1;1;9670;1;Secondary;120.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Unskilled/Elementary;129.1;1;0;0;1;1;0;18;0;0;6;6;4;11.25;0;0;6;10;3;10.333333333333334;0;10.8;1.4;1.74;1
1;39;1;9003;1;Secondary;133.1;Portugese;Secondary;Secondary;Management;Skilled Agri/Fishery;120.0;0;0;0;0;1;0;24;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;13.9;-0.3;0.79;1
1;1;1;9773;1;Secondary;133.1;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Service/Sales;127.0;0;0;0;1;1;0;20;0;0;6;6;6;14.333333333333334;0;0;6;7;6;15.0;0;15.5;2.8;-4.06;0
2;39;1;8014;0;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;151.5;0;0;1;0;1;0;45;0;0;6;7;0;0.0;0;0;5;5;0;0.0;0;16.2;0.3;-0.92;1
1;43;2;9500;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Administrative;Administrative;126.8;1;0;0;1;1;1;28;0;18;23;23;20;13.5;3;18;23;23;20;13.5;3;7.6;2.6;0.32;0
1;1;1;9254;1;Secondary;160.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;140.8;1;0;0;1;1;0;23;0;0;6;8;6;12.666666666666666;0;0;6;10;5;12.2;0;7.6;2.6;0.32;0
1;1;1;9500;1;Secondary;128.0;Portugese;Secondary;Basic_Education;Administrative;Skilled Trades;125.6;1;0;0;1;1;0;18;0;0;7;7;7;12.444285714285714;0;0;8;11;7;11.347142857142858;0;12.4;0.5;1.79;0
1;1;2;9147;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Administrative;127.8;1;0;0;1;1;0;23;0;0;5;7;3;10.666666666666666;1;0;5;7;3;11.333333333333334;0;9.4;-0.8;-3.12;1
1;43;1;171;1;Secondary;120.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;High-Level Specialists;120.0;1;0;0;1;1;0;22;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;0
1;1;1;9070;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;131.3;0;0;0;1;1;1;22;0;1;6;6;6;12.666666666666666;0;1;6;6;5;12.4;0;12.4;0.5;1.79;0
1;39;1;9991;0;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;155.7;0;0;0;1;1;0;33;0;0;5;5;5;13.2;0;0;5;6;5;14.833333333333334;0;10.8;1.4;1.74;0
1;53;1;9003;1;Technical/Specialized;130.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Skilled Agri/Fishery;128.5;0;0;0;1;1;0;21;0;7;12;20;10;12.7;0;5;12;14;11;12.181818181818182;0;8.9;1.4;3.51;0
2;39;1;9147;1;Secondary;100.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;170.0;0;0;0;1;1;0;45;0;0;5;6;5;14.833333333333334;0;0;5;5;5;14.8;0;15.5;2.8;-4.06;0
2;39;1;9003;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;100.0;0;0;0;0;1;0;44;0;4;10;10;4;11.5;0;1;7;8;1;12.0;0;15.5;2.8;-4.06;1
4;39;1;9670;1;Secondary;110.0;Portugese;Basic_Education;Basic_Education;Student/Other;Student/Other;107.2;0;0;0;1;1;0;42;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.7;3.7;-1.7;1
1;18;1;9147;1;Secondary;147.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Skilled Trades;139.3;1;0;0;1;1;0;20;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;12.4;0.5;1.79;1
1;17;6;9147;1;Secondary;133.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Agri/Fishery;123.2;1;0;0;1;1;0;20;0;0;5;7;3;12.666666666666666;1;0;5;12;2;12.5;0;9.4;-0.8;-3.12;0
1;1;2;9254;1;Secondary;137.0;Portugese;Secondary;Basic_Education;High-Level Specialists;Operators/Assembly;122.3;1;0;0;1;1;1;20;0;0;6;7;6;14.714285714285714;0;0;6;6;6;12.5;0;8.9;1.4;3.51;0
1;17;2;9773;1;Secondary;124.0;Portugese;Secondary;Secondary;Administrative;Administrative;127.9;1;0;0;1;1;0;20;0;0;6;11;3;13.666666666666666;0;0;6;13;4;10.25;0;9.4;-0.8;-3.12;0
1;1;2;9147;1;Secondary;128.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Skilled Agri/Fishery;120.3;0;0;0;1;1;0;19;0;0;5;9;5;10.8;0;0;5;13;2;13.5;0;8.9;1.4;3.51;0
1;51;1;8014;0;Secondary;120.0;Portugese;Secondary;Secondary;Administrative;Administrative;128.5;0;0;1;0;1;0;26;0;2;8;13;4;10.5;0;5;10;16;7;10.428571428571429;0;12.4;0.5;1.79;1
2;39;1;9003;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Operators/Assembly;Skilled Trades;150.0;0;0;0;1;1;0;31;0;0;6;10;6;15.0;0;0;6;11;5;12.5;0;13.9;-0.3;0.79;0
1;1;1;9773;1;Secondary;142.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;136.1;0;0;1;1;1;1;19;0;0;6;6;6;12.666666666666666;0;0;6;6;6;14.0;0;16.2;0.3;-0.92;0
1;39;1;9773;1;Basic_Education;100.0;Portugese;Basic_Education;Basic_Education;Student/Other;Student/Other;128.0;1;0;0;1;1;0;28;0;0;6;7;6;13.166666666666666;0;0;6;6;6;13.666666666666666;0;7.6;2.6;0.32;0
1;1;1;171;1;Secondary;149.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;158.1;1;0;0;1;1;1;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;0
2;1;2;8014;0;Secondary;110.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Military;108.7;1;0;0;1;0;0;43;0;0;6;6;6;13.0;0;0;6;6;6;12.5;0;9.4;-0.8;-3.12;0
1;39;1;171;1;Basic_Education;133.1;South_America;Secondary;Basic_Education;High-Level Specialists;Skilled Trades;110.0;0;0;0;1;1;1;25;1;0;0;0;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;1
1;39;1;9238;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;120.0;0;1;1;1;0;0;40;0;0;6;13;2;10.0;0;0;6;10;1;15.0;0;16.2;0.3;-0.92;1
1;44;1;9085;1;Technical/Specialized;150.0;Europe;Postgraduate;Postgraduate;Management;Management;150.0;0;0;0;1;0;0;20;1;2;6;7;6;13.333333333333334;0;1;6;16;5;13.375;0;12.4;0.5;1.79;0
2;39;1;8014;0;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Management;113.0;0;0;0;1;0;0;46;0;0;6;13;3;12.333333333333334;0;0;6;6;6;13.333333333333334;0;11.1;0.6;2.02;0
1;51;1;33;1;Secondary;121.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Trades;118.6;0;0;0;1;0;0;26;0;14;21;23;20;13.181818181818182;0;10;14;18;14;11.642857142857142;0;8.9;1.4;3.51;0
2;39;1;9500;1;Secondary;133.1;Portugese;Undergraduate;Secondary;Service/Sales;Service/Sales;148.8;0;0;0;1;0;1;34;0;0;7;7;6;12.513333333333334;0;0;8;9;7;13.071428571428571;0;12.4;0.5;1.79;0
1;18;3;9853;1;Secondary;122.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;120.3;1;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;1
1;1;6;9500;1;Secondary;143.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;127.0;1;0;0;1;0;1;18;0;0;8;8;7;13.585714285714284;0;0;8;8;7;13.585714285714284;0;12.7;3.7;-1.7;0
1;1;1;9556;1;Secondary;123.0;Portugese;Basic_Education;Basic_Education;Administrative;Unskilled/Elementary;113.8;1;0;0;1;0;0;18;0;0;7;9;7;11.155555555555557;0;0;8;10;8;11.425;0;12.7;3.7;-1.7;0
1;39;1;8014;0;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;108.0;0;0;0;1;1;1;37;0;1;7;9;6;11.857142857142858;0;1;6;7;5;12.0;0;13.9;-0.3;0.79;0
1;17;1;171;1;Secondary;114.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;129.1;0;0;0;1;1;1;23;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;0
1;43;1;9070;1;Secondary;114.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;135.9;0;0;0;1;1;0;26;0;9;14;14;14;14.0;0;7;13;13;13;13.615384615384617;0;15.5;2.8;-4.06;0
1;10;2;9773;1;Secondary;154.4;Africa;Basic_Education;Basic_Education;Intermediate/Tech;Service/Sales;154.4;1;0;0;0;0;0;18;1;0;6;8;5;12.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;1
